,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
7572,22.0,1,0,65834.0,0,2,25000.0,4,11.01,0.38,3.0,690,1,0
7573,22.0,0,1,46652.0,2,3,6400.0,0,20.0,0.14,3.0,664,0,1
7574,25.0,0,4,65852.0,4,0,7000.0,5,18.64,0.11,3.0,688,0,0
7575,26.0,0,4,56121.0,5,3,6400.0,3,9.67,0.11,4.0,682,0,0
7576,22.0,0,1,56700.0,0,3,6400.0,1,11.01,0.11,4.0,680,1,0
7577,22.0,1,1,65701.0,2,0,15000.0,3,11.99,0.23,2.0,597,1,0
7578,23.0,0,0,65560.0,0,0,5000.0,0,9.99,0.08,3.0,587,0,0
7579,26.0,0,0,58786.0,5,0,15000.0,1,5.99,0.26,2.0,627,0,1
7580,24.0,0,0,65925.0,0,0,5000.0,4,5.42,0.08,4.0,643,0,0
7581,22.0,0,1,58475.0,1,0,6500.0,5,15.99,0.11,2.0,535,0,1
7582,25.0,1,3,66100.0,2,0,5500.0,1,10.59,0.08,4.0,624,1,0
7583,26.0,1,0,58724.0,1,3,6400.0,0,13.47,0.11,3.0,618,1,0
7584,23.0,1,3,65742.0,0,0,1400.0,0,5.42,0.02,4.0,636,0,0
7585,25.0,1,3,60776.0,5,3,6400.0,2,9.91,0.11,4.0,632,0,0
7586,25.0,1,1,58686.0,4,0,2250.0,4,8.49,0.04,3.0,675,0,1
7587,23.0,0,3,61320.0,1,3,6400.0,1,20.0,0.1,2.0,586,0,0
7588,24.0,0,0,65882.0,3,0,13000.0,4,7.49,0.2,2.0,557,1,0
7589,21.0,1,3,58379.0,0,0,18000.0,0,15.62,0.31,3.0,589,0,1
7590,23.0,1,1,60813.0,0,3,6400.0,5,6.91,0.11,2.0,606,0,0
7591,24.0,1,0,65559.0,0,0,8500.0,2,10.99,0.13,3.0,653,1,0
7592,25.0,0,3,67014.0,2,3,6400.0,1,10.71,0.1,3.0,670,1,0
7593,22.0,1,1,65692.0,3,0,5000.0,1,15.62,0.08,2.0,517,1,0
7594,24.0,0,1,60175.0,1,3,6400.0,3,11.01,0.11,3.0,672,0,1
7595,22.0,1,0,65436.0,0,2,2000.0,5,10.99,0.03,3.0,678,0,0
7596,25.0,1,1,65517.0,3,0,12000.0,4,16.49,0.18,3.0,706,0,0
7597,24.0,1,0,65726.0,0,0,8000.0,4,7.49,0.12,4.0,631,1,0
7598,24.0,1,0,65604.0,2,0,8000.0,4,10.99,0.12,3.0,646,0,0
7599,24.0,1,1,73205.0,5,3,6400.0,0,11.01,0.09,4.0,728,0,0
7600,23.0,1,3,65676.0,0,0,8800.0,3,10.99,0.13,4.0,592,1,0
7601,22.0,0,4,75980.0,2,3,6400.0,4,11.71,0.08,3.0,699,1,0
7602,22.0,0,1,76442.0,1,3,6400.0,1,8.49,0.08,3.0,586,1,0
7603,24.0,1,1,65728.0,2,0,4000.0,5,5.42,0.06,2.0,684,0,0
7604,23.0,0,1,66243.0,0,0,2000.0,4,5.42,0.03,2.0,611,1,0
7605,24.0,1,3,65674.0,0,0,11000.0,5,5.42,0.17,2.0,670,0,0
7606,24.0,1,1,78536.0,5,3,6400.0,0,10.65,0.08,2.0,614,0,0
7607,24.0,0,0,79117.0,4,3,6400.0,5,9.99,0.08,4.0,651,1,0
7608,23.0,0,3,65452.0,1,0,3000.0,5,5.42,0.05,2.0,551,1,0
7609,21.0,0,1,84775.0,0,3,6400.0,4,17.49,0.08,4.0,593,0,0
7610,22.0,1,3,66125.0,4,0,3000.0,0,10.0,0.05,3.0,627,1,0
7611,25.0,0,0,65729.0,2,0,13000.0,2,6.92,0.2,4.0,639,0,0
7612,22.0,0,0,86831.0,0,3,6400.0,1,13.11,0.07,2.0,568,0,0
7613,22.0,1,1,87528.0,0,3,6400.0,1,6.91,0.07,2.0,640,0,0
7614,26.0,1,1,66249.0,1,0,5000.0,3,5.79,0.08,3.0,652,1,0
7615,25.0,0,4,90940.0,0,3,6400.0,4,15.99,0.07,2.0,489,1,0
7616,26.0,1,3,83748.0,4,3,6400.0,1,16.4,0.08,4.0,590,0,1
7617,26.0,1,3,65809.0,5,0,7200.0,2,5.42,0.11,2.0,609,1,0
7618,25.0,1,0,65862.0,3,0,4000.0,4,11.11,0.06,3.0,611,1,0
7619,24.0,0,0,91270.0,3,3,6400.0,5,10.36,0.07,4.0,619,1,0
7620,24.0,1,3,92838.0,4,3,6400.0,1,7.51,0.07,3.0,611,1,0
7621,25.0,0,0,65581.0,1,0,8000.0,5,6.92,0.12,4.0,666,1,0
7622,25.0,1,3,65576.0,4,0,8400.0,3,11.11,0.13,4.0,615,1,0
7623,24.0,0,1,97131.0,3,3,6400.0,3,7.49,0.07,4.0,650,1,0
7624,21.0,1,3,65988.0,2,2,20000.0,5,10.74,0.3,2.0,658,0,0
7625,25.0,1,0,65667.0,4,0,5100.0,0,9.62,0.08,4.0,650,0,0
7626,24.0,0,1,112996.0,2,3,6400.0,5,13.23,0.06,3.0,534,1,0
7627,22.0,0,0,132755.0,1,3,6400.0,3,9.32,0.05,4.0,568,1,0
7628,25.0,0,0,65844.0,4,0,6000.0,1,6.17,0.09,4.0,664,0,0
7629,25.0,1,1,133790.0,3,3,6400.0,5,13.67,0.05,3.0,655,0,0
7630,24.0,1,3,135523.0,3,3,6400.0,2,6.62,0.05,2.0,672,1,0
7631,22.0,0,3,65405.0,0,0,13200.0,0,9.99,0.2,4.0,653,0,0
7632,22.0,1,1,65663.0,0,0,12000.0,1,12.23,0.18,3.0,693,0,0
7633,23.0,1,1,58716.0,4,0,1400.0,3,14.83,0.02,2.0,701,0,1
7634,24.0,0,0,94130.0,6,3,6800.0,0,10.99,0.07,3.0,597,1,0
7635,24.0,0,3,65975.0,2,0,4000.0,2,9.99,0.06,4.0,611,1,0
7636,26.0,1,1,65862.0,4,0,10000.0,1,8.88,0.15,4.0,652,1,0
7637,24.0,1,3,90080.0,2,3,6800.0,0,20.0,0.08,2.0,666,0,1
7638,26.0,1,0,58902.0,7,0,5000.0,3,7.14,0.08,2.0,579,0,1
7639,26.0,0,0,105936.0,4,3,6800.0,1,12.99,0.06,3.0,681,1,0
7640,23.0,1,3,66123.0,1,0,2700.0,3,11.86,0.04,3.0,600,1,0
7641,22.0,0,0,65908.0,1,0,4000.0,3,13.98,0.06,4.0,587,0,0
7642,23.0,1,0,149673.0,1,3,6800.0,0,6.03,0.05,2.0,671,0,0
7643,24.0,1,1,29863.0,0,3,6825.0,3,5.42,0.23,4.0,644,1,0
7644,26.0,1,0,44903.0,2,3,6825.0,5,7.49,0.15,2.0,609,0,0
7645,23.0,0,0,89015.0,2,3,6825.0,0,10.99,0.08,3.0,588,1,0
7646,25.0,0,4,51196.0,2,3,6850.0,5,11.01,0.13,4.0,667,0,0
7647,22.0,1,0,57573.0,3,3,6850.0,0,10.65,0.12,4.0,668,0,1
7648,25.0,1,3,69592.0,4,3,6850.0,3,11.01,0.1,4.0,574,1,0
7649,23.0,0,1,65923.0,4,0,10000.0,1,11.49,0.15,4.0,667,0,0
7650,22.0,0,3,73025.0,0,3,6850.0,1,7.14,0.09,2.0,630,0,0
7651,25.0,1,1,97337.0,3,3,6875.0,3,11.86,0.07,2.0,590,1,0
7652,24.0,1,3,65787.0,3,0,15600.0,3,13.61,0.24,4.0,581,1,0
7653,22.0,0,1,34425.0,2,3,6900.0,0,9.99,0.2,3.0,639,0,0
7654,24.0,0,1,40223.0,2,3,6900.0,2,17.56,0.17,3.0,583,0,1
7655,24.0,1,3,57851.0,4,3,6900.0,3,9.88,0.12,2.0,539,1,0
7656,25.0,1,3,70728.0,3,3,6900.0,5,7.66,0.1,4.0,547,1,0
7657,23.0,1,0,65448.0,2,2,6000.0,5,7.51,0.09,3.0,629,0,0
7658,23.0,1,3,58629.0,0,0,16800.0,0,14.59,0.29,2.0,603,0,1
7659,26.0,1,3,65673.0,4,0,10000.0,2,7.51,0.15,3.0,610,1,0
7660,25.0,0,4,65561.0,1,0,16000.0,4,11.01,0.24,4.0,660,0,0
7661,23.0,0,1,65821.0,1,0,10000.0,5,9.88,0.15,2.0,632,0,0
7662,21.0,1,0,30733.0,0,3,6925.0,1,11.71,0.23,3.0,629,0,0
7663,26.0,0,4,65927.0,3,0,14000.0,4,7.88,0.21,3.0,642,0,0
7664,26.0,1,0,41510.0,1,3,6925.0,0,15.99,0.17,3.0,561,0,1
7665,22.0,0,3,94757.0,0,3,6925.0,5,9.62,0.07,4.0,625,1,0
7666,21.0,1,0,58454.0,0,0,3500.0,1,10.25,0.06,3.0,618,0,1
7667,21.0,0,3,65675.0,0,0,10000.0,4,11.01,0.15,4.0,656,1,0
7668,26.0,1,0,65759.0,4,0,10800.0,4,7.88,0.16,3.0,691,1,0
7669,22.0,1,0,30996.0,0,3,7000.0,4,13.85,0.23,3.0,582,1,0
7670,24.0,1,1,66162.0,1,2,1200.0,1,13.11,0.02,3.0,686,0,0
7671,21.0,0,3,65368.0,0,0,13000.0,5,7.51,0.2,4.0,580,1,0
7672,22.0,0,1,31004.0,0,3,7000.0,3,12.87,0.23,2.0,685,1,0
7673,25.0,1,1,32252.0,3,3,7000.0,0,6.92,0.22,3.0,678,1,0
7674,24.0,0,0,66079.0,0,2,10000.0,4,10.99,0.15,3.0,665,0,0
7675,22.0,1,3,65671.0,1,0,9000.0,4,7.51,0.14,3.0,485,1,0
7676,25.0,1,0,65811.0,5,2,8000.0,2,11.83,0.12,3.0,658,0,0
7677,24.0,1,3,65918.0,1,0,8525.0,3,8.59,0.13,4.0,605,1,0
7678,21.0,1,0,32432.0,0,3,7000.0,4,14.84,0.22,3.0,638,0,1
7679,24.0,0,1,66012.0,5,0,8700.0,5,7.05,0.13,4.0,690,0,0
7680,23.0,1,0,32492.0,0,3,7000.0,3,7.4,0.22,2.0,578,1,0
7681,23.0,1,1,33304.0,0,3,7000.0,4,13.79,0.21,2.0,594,1,0
7682,24.0,0,3,65899.0,0,0,9000.0,3,11.14,0.14,4.0,653,0,0
7683,21.0,1,4,34055.0,0,3,7000.0,1,5.99,0.21,2.0,650,1,0
7684,24.0,0,4,65764.0,4,0,3000.0,0,7.05,0.05,2.0,709,1,0
7685,22.0,0,0,66013.0,1,0,7000.0,4,8.94,0.11,2.0,577,0,0
7686,24.0,0,3,34285.0,2,3,7000.0,4,15.62,0.2,4.0,590,0,1
7687,22.0,1,3,58543.0,0,0,12000.0,1,16.0,0.2,4.0,571,0,1
7688,23.0,1,0,65909.0,3,0,3000.0,0,11.01,0.05,3.0,700,1,0
7689,26.0,1,4,65740.0,4,0,9000.0,0,8.94,0.14,4.0,706,1,0
7690,25.0,1,3,33803.0,2,3,7000.0,3,9.76,0.21,4.0,654,1,0
7691,23.0,0,3,34235.0,0,3,7000.0,1,10.62,0.2,2.0,620,1,0
7692,23.0,0,3,65519.0,0,0,13650.0,1,11.01,0.21,2.0,609,0,0
7693,23.0,0,1,34638.0,0,3,7000.0,0,7.88,0.2,4.0,594,1,0
7694,23.0,1,1,66221.0,0,2,2800.0,0,14.42,0.04,3.0,652,1,0
7695,25.0,1,1,34898.0,5,3,7000.0,0,10.0,0.2,3.0,634,1,0
7696,26.0,0,0,35554.0,5,3,7000.0,3,6.92,0.2,3.0,568,1,0
7697,23.0,1,0,65805.0,0,0,13500.0,3,9.63,0.21,2.0,550,1,0
7698,23.0,0,0,35307.0,1,3,7000.0,0,12.73,0.2,2.0,657,1,0
7699,26.0,0,1,35426.0,0,3,7000.0,3,5.42,0.2,4.0,613,0,0
7700,23.0,0,3,35205.0,2,3,7000.0,3,7.49,0.2,4.0,588,1,0
7701,23.0,0,1,37092.0,0,3,7000.0,5,12.69,0.19,2.0,584,1,0
7702,22.0,1,0,36908.0,0,3,7000.0,3,8.9,0.19,4.0,658,1,0
7703,21.0,0,4,37353.0,0,3,7000.0,4,10.99,0.19,2.0,608,0,1
7704,21.0,0,4,65525.0,0,0,8000.0,3,11.36,0.12,2.0,695,1,0
7705,22.0,1,4,36699.0,0,3,7000.0,0,16.49,0.19,3.0,638,0,1
7706,26.0,1,4,65999.0,6,2,5000.0,1,7.51,0.08,3.0,651,1,0
7707,24.0,1,4,66320.0,5,0,8000.0,4,8.63,0.12,4.0,626,0,0
7708,22.0,0,1,36954.0,3,3,7000.0,3,9.62,0.19,4.0,647,0,1
7709,25.0,0,0,37218.0,1,3,7000.0,3,10.62,0.19,3.0,654,0,0
7710,26.0,1,4,65988.0,3,0,7000.0,2,7.49,0.11,3.0,574,1,0
7711,25.0,1,3,37333.0,4,3,7000.0,3,7.74,0.19,2.0,571,0,0
7712,22.0,1,3,36879.0,2,3,7000.0,3,17.58,0.19,2.0,524,0,1
7713,22.0,1,0,65947.0,0,0,3500.0,0,6.39,0.05,2.0,554,1,0
7714,26.0,1,0,37201.0,2,3,7000.0,3,10.71,0.19,4.0,674,1,0
7715,25.0,1,3,66043.0,0,0,8000.0,4,6.92,0.12,4.0,574,0,0
7716,21.0,1,1,37833.0,0,3,7000.0,0,7.29,0.19,2.0,610,1,0
7717,24.0,0,1,38027.0,2,3,7000.0,5,16.63,0.18,4.0,646,1,0
7718,25.0,0,1,38159.0,2,3,7000.0,1,7.51,0.18,4.0,651,1,0
7719,26.0,1,4,38360.0,3,3,7000.0,1,11.01,0.18,2.0,675,1,0
7720,25.0,0,4,38120.0,3,3,7000.0,1,7.88,0.18,2.0,680,1,0
7721,22.0,0,1,38686.0,0,3,7000.0,1,11.83,0.18,4.0,573,1,0
7722,21.0,1,1,39347.0,0,3,7000.0,5,11.49,0.18,2.0,652,1,0
7723,24.0,1,4,66465.0,0,0,12000.0,0,11.01,0.18,4.0,700,1,0
7724,24.0,1,0,66414.0,2,0,3300.0,2,7.66,0.05,2.0,659,0,0
7725,24.0,0,3,59120.0,2,0,9800.0,0,15.7,0.17,2.0,545,0,1
7726,25.0,0,4,66380.0,2,0,12000.0,2,9.63,0.18,4.0,623,0,0
7727,22.0,1,4,66772.0,0,0,7500.0,1,10.59,0.11,3.0,688,1,0
7728,23.0,1,3,39521.0,1,3,7000.0,2,14.26,0.18,4.0,623,0,1
7729,22.0,1,1,39660.0,0,3,7000.0,0,6.62,0.18,2.0,711,1,0
7730,24.0,1,1,39776.0,0,3,7000.0,3,13.98,0.18,2.0,574,1,0
7731,22.0,0,0,40408.0,1,3,7000.0,5,7.29,0.17,3.0,601,0,0
7732,26.0,1,0,66453.0,6,0,10000.0,2,8.94,0.15,3.0,692,1,0
7733,22.0,0,0,66413.0,3,0,4000.0,4,12.53,0.06,2.0,679,1,0
7734,26.0,0,3,66249.0,1,2,24250.0,2,12.18,0.37,4.0,475,1,0
7735,23.0,1,3,40822.0,0,3,7000.0,1,6.62,0.17,2.0,553,1,0
7736,23.0,0,1,40532.0,2,3,7000.0,5,7.9,0.17,2.0,692,1,0
7737,23.0,0,1,40498.0,0,3,7000.0,0,13.61,0.17,4.0,633,1,0
7738,22.0,0,0,58975.0,0,0,12000.0,1,12.42,0.2,4.0,646,0,1
7739,26.0,1,3,66431.0,6,0,4800.0,4,11.01,0.07,2.0,598,0,0
7740,24.0,1,4,59036.0,0,0,8000.0,1,11.01,0.14,4.0,699,0,1
7741,22.0,0,3,40983.0,0,3,7000.0,0,11.01,0.17,2.0,557,0,0
7742,24.0,0,3,40928.0,4,3,7000.0,3,14.27,0.17,3.0,645,0,1
7743,24.0,0,0,41172.0,1,3,7000.0,4,13.61,0.17,4.0,668,0,0
7744,26.0,0,0,41547.0,6,3,7000.0,5,8.0,0.17,2.0,672,0,0
7745,24.0,1,4,41841.0,0,3,7000.0,0,13.16,0.17,3.0,708,0,1
7746,23.0,0,1,42416.0,2,3,7000.0,4,10.99,0.17,4.0,660,0,0
7747,23.0,1,0,42918.0,1,3,7000.0,3,11.99,0.16,2.0,650,0,1
7748,20.0,0,0,42674.0,0,3,7000.0,3,13.61,0.16,2.0,636,1,0
7749,22.0,0,1,66699.0,0,2,8000.0,1,11.01,0.12,2.0,684,0,0
7750,24.0,1,1,43136.0,0,3,7000.0,3,12.69,0.16,2.0,582,0,0
7751,26.0,0,0,66875.0,2,0,5000.0,1,16.82,0.07,4.0,659,0,0
7752,23.0,0,4,43253.0,0,3,7000.0,0,6.03,0.16,2.0,564,1,0
7753,24.0,0,1,67039.0,2,2,1000.0,5,8.59,0.01,2.0,597,1,0
7754,25.0,0,3,66768.0,4,0,3000.0,2,10.99,0.04,2.0,631,1,0
7755,25.0,1,3,59746.0,1,0,6000.0,4,15.23,0.1,3.0,646,0,1
7756,24.0,0,4,43339.0,0,3,7000.0,4,5.99,0.16,2.0,624,1,0
7757,26.0,1,0,43149.0,4,3,7000.0,5,10.99,0.16,4.0,670,1,0
7758,23.0,0,0,66937.0,0,0,5500.0,1,6.03,0.08,3.0,563,1,0
7759,23.0,0,3,42867.0,0,3,7000.0,1,10.99,0.16,3.0,644,0,0
7760,22.0,1,1,66889.0,2,0,25000.0,0,12.42,0.37,2.0,675,0,0
7761,25.0,1,0,42820.0,4,3,7000.0,4,8.94,0.16,3.0,661,1,0
7762,23.0,1,4,67132.0,3,0,2100.0,1,11.49,0.03,3.0,691,0,0
7763,21.0,0,3,42781.0,0,3,7000.0,5,11.34,0.16,3.0,623,0,0
7764,21.0,1,3,35775.0,0,3,7000.0,3,12.61,0.2,2.0,583,0,1
7765,23.0,0,1,66787.0,0,0,1925.0,3,10.59,0.03,4.0,643,1,0
7766,22.0,1,3,43483.0,0,3,7000.0,0,9.99,0.16,3.0,628,1,0
7767,24.0,1,4,67251.0,2,0,5500.0,5,5.99,0.08,4.0,689,1,0
7768,22.0,1,1,36375.0,0,3,7000.0,1,14.22,0.19,3.0,624,0,1
7769,24.0,1,1,44144.0,1,3,7000.0,3,6.03,0.16,3.0,668,0,0
7770,23.0,0,0,44406.0,0,3,7000.0,1,7.9,0.16,4.0,499,1,0
7771,23.0,1,0,44117.0,1,3,7000.0,5,10.65,0.16,2.0,632,0,0
7772,23.0,0,3,44198.0,0,3,7000.0,1,9.99,0.16,3.0,624,1,0
7773,23.0,1,0,67149.0,1,0,15000.0,0,11.01,0.22,2.0,667,1,0
7774,22.0,0,3,67040.0,0,0,12000.0,1,9.63,0.18,2.0,508,0,0
7775,24.0,0,0,67131.0,0,2,10000.0,1,10.37,0.15,4.0,622,1,0
7776,25.0,0,1,36942.0,0,3,7000.0,1,11.01,0.19,2.0,499,0,1
7777,26.0,0,1,44405.0,1,3,7000.0,5,8.94,0.16,3.0,677,0,0
7778,26.0,1,1,44556.0,3,3,7000.0,4,14.22,0.16,4.0,648,1,0
7779,23.0,1,0,38230.0,0,3,7000.0,2,11.01,0.18,3.0,611,0,1
7780,24.0,1,3,45293.0,3,3,7000.0,4,9.99,0.15,2.0,616,1,0
7781,24.0,0,3,45222.0,3,3,7000.0,3,7.51,0.15,4.0,561,1,0
7782,22.0,0,0,67251.0,0,0,5000.0,1,10.75,0.07,3.0,540,1,0
7783,22.0,0,4,45619.0,2,3,7000.0,4,10.95,0.15,4.0,642,1,0
7784,25.0,0,4,45752.0,4,3,7000.0,0,12.42,0.15,3.0,606,1,0
7785,25.0,1,4,45647.0,7,3,7000.0,5,7.14,0.15,4.0,649,0,0
7786,21.0,0,0,59839.0,0,0,15000.0,5,15.58,0.25,3.0,610,0,1
7787,21.0,1,1,45531.0,2,3,7000.0,0,10.99,0.15,3.0,660,1,0
7788,23.0,0,1,66752.0,0,0,8000.0,4,14.35,0.12,4.0,610,1,0
7789,25.0,1,1,59829.0,0,0,5000.0,4,9.88,0.08,2.0,595,0,1
7790,23.0,1,0,45931.0,3,3,7000.0,4,12.69,0.15,4.0,567,1,0
7791,22.0,0,1,46038.0,1,3,7000.0,3,11.01,0.15,3.0,610,1,0
7792,25.0,1,3,66498.0,0,0,10000.0,5,8.94,0.15,2.0,537,1,0
7793,22.0,1,0,39441.0,0,3,7000.0,4,11.01,0.18,4.0,660,0,1
7794,26.0,0,1,46770.0,2,3,7000.0,1,7.51,0.15,3.0,630,0,0
7795,25.0,1,4,47128.0,2,3,7000.0,0,9.99,0.15,2.0,680,0,0
7796,23.0,0,1,47191.0,0,3,7000.0,3,11.14,0.15,2.0,528,1,0
7797,21.0,1,0,48823.0,0,3,7000.0,1,14.96,0.14,2.0,688,0,0
7798,22.0,1,0,48729.0,0,3,7000.0,4,9.63,0.14,4.0,653,1,0
7799,22.0,0,0,59391.0,0,1,10000.0,0,14.11,0.17,4.0,569,0,1
7800,24.0,0,1,66925.0,0,2,12000.0,5,11.26,0.18,3.0,609,0,0
7801,24.0,0,3,66958.0,0,0,19000.0,3,10.83,0.28,3.0,631,1,0
7802,24.0,0,1,48647.0,5,3,7000.0,3,13.11,0.14,3.0,663,1,0
7803,22.0,1,0,48769.0,0,3,7000.0,0,10.65,0.14,2.0,697,0,0
7804,22.0,1,3,48733.0,0,3,7000.0,3,7.9,0.14,2.0,489,1,0
7805,22.0,1,3,48763.0,1,3,7000.0,1,11.99,0.14,4.0,663,0,0
7806,22.0,0,0,48556.0,0,3,7000.0,0,11.11,0.14,3.0,666,0,0
7807,21.0,1,3,49005.0,0,3,7000.0,1,14.46,0.14,3.0,676,1,0
7808,24.0,0,3,49156.0,5,3,7000.0,5,7.88,0.14,4.0,603,1,0
7809,22.0,1,3,49026.0,0,3,7000.0,1,11.14,0.14,4.0,498,1,0
7810,22.0,0,3,67005.0,0,0,20000.0,3,11.71,0.3,2.0,564,1,0
7811,25.0,1,0,48477.0,2,3,7000.0,0,8.94,0.14,3.0,680,0,0
7812,24.0,0,3,41706.0,1,3,7000.0,1,17.04,0.17,2.0,625,0,1
7813,23.0,0,1,66831.0,0,0,7200.0,5,11.71,0.11,3.0,706,0,0
7814,23.0,1,3,67116.0,5,0,7500.0,4,7.51,0.11,2.0,674,0,0
7815,23.0,0,1,49133.0,2,3,7000.0,3,11.58,0.14,3.0,685,0,0
7816,24.0,1,4,49174.0,6,3,7000.0,1,11.34,0.14,2.0,619,0,0
7817,24.0,1,1,48960.0,1,3,7000.0,3,13.23,0.14,3.0,522,0,0
7818,23.0,0,0,42200.0,3,3,7000.0,0,18.3,0.17,3.0,632,0,1
7819,24.0,1,3,66682.0,2,0,15000.0,3,9.91,0.22,3.0,538,1,0
7820,25.0,0,4,66982.0,1,0,15000.0,4,15.27,0.22,3.0,607,1,0
7821,24.0,1,4,49991.0,3,3,7000.0,3,11.86,0.14,2.0,668,1,0
7822,21.0,1,3,50198.0,0,3,7000.0,1,5.79,0.14,3.0,619,1,0
7823,22.0,0,1,66936.0,1,0,11100.0,1,16.77,0.17,2.0,586,1,0
7824,23.0,0,3,66801.0,0,0,2800.0,3,11.01,0.04,2.0,513,1,0
7825,24.0,0,1,67288.0,1,0,3100.0,4,11.71,0.05,2.0,666,1,0
7826,22.0,0,4,66692.0,0,0,1400.0,1,13.49,0.02,3.0,621,1,0
7827,22.0,1,4,43352.0,0,3,7000.0,3,18.09,0.16,2.0,672,0,1
7828,23.0,1,3,67156.0,5,0,5200.0,5,8.9,0.08,4.0,536,1,0
7829,26.0,0,1,66880.0,5,0,11500.0,1,8.9,0.17,4.0,671,0,0
7830,24.0,0,1,50601.0,0,3,7000.0,3,12.53,0.14,2.0,664,1,0
7831,25.0,1,1,66758.0,2,0,8000.0,0,6.03,0.12,4.0,531,1,0
7832,22.0,1,3,67073.0,1,0,3250.0,4,13.49,0.05,4.0,535,1,0
7833,24.0,1,1,67225.0,2,0,5225.0,3,9.91,0.08,4.0,680,1,0
7834,22.0,1,1,51331.0,1,3,7000.0,1,14.27,0.14,2.0,661,0,0
7835,26.0,1,3,66917.0,0,0,3775.0,4,11.71,0.06,3.0,621,1,0
7836,26.0,1,0,51091.0,6,3,7000.0,0,11.01,0.14,2.0,542,1,0
7837,25.0,1,4,66959.0,4,0,6400.0,1,6.03,0.1,3.0,549,1,0
7838,22.0,1,1,51348.0,2,3,7000.0,0,12.68,0.14,2.0,584,1,0
7839,23.0,0,0,66859.0,2,0,7500.0,0,7.51,0.11,4.0,610,1,0
7840,25.0,1,1,51299.0,2,3,7000.0,3,5.79,0.14,2.0,684,1,0
7841,23.0,0,3,67213.0,0,0,6500.0,5,7.9,0.1,3.0,652,0,0
7842,23.0,1,1,66971.0,0,0,6625.0,4,16.77,0.1,3.0,591,0,0
7843,26.0,0,3,44060.0,2,3,7000.0,3,13.98,0.16,2.0,612,0,1
7844,23.0,0,4,66843.0,0,0,2000.0,4,11.01,0.03,2.0,709,1,0
7845,22.0,1,0,51473.0,0,3,7000.0,3,13.61,0.14,2.0,660,1,0
7846,26.0,0,1,44113.0,4,3,7000.0,0,14.96,0.16,4.0,628,0,1
7847,23.0,0,3,51166.0,5,3,7000.0,1,7.88,0.14,3.0,643,0,0
7848,25.0,1,3,67168.0,4,0,5000.0,5,9.91,0.07,4.0,663,0,0
7849,22.0,0,1,51423.0,0,3,7000.0,1,8.63,0.14,4.0,534,1,0
7850,24.0,1,3,67194.0,2,0,15000.0,4,6.62,0.22,3.0,570,1,0
7851,22.0,1,3,44754.0,1,3,7000.0,3,9.99,0.16,4.0,588,0,1
7852,26.0,0,1,66718.0,2,0,4500.0,5,8.49,0.07,3.0,582,1,0
7853,23.0,0,4,67281.0,0,0,12375.0,1,9.91,0.18,3.0,629,1,0
7854,26.0,0,3,52791.0,3,3,7000.0,3,9.99,0.13,3.0,579,1,0
7855,23.0,1,1,52446.0,2,3,7000.0,1,11.01,0.13,4.0,666,1,0
7856,25.0,1,1,59530.0,0,0,18200.0,3,11.99,0.31,4.0,662,0,1
7857,25.0,0,1,66809.0,3,0,6500.0,2,10.99,0.1,2.0,589,1,0
7858,25.0,0,4,66848.0,2,0,6300.0,1,11.49,0.09,3.0,647,1,0
7859,23.0,1,3,67168.0,0,0,4400.0,1,10.59,0.07,3.0,643,1,0
7860,26.0,0,1,52378.0,2,3,7000.0,3,7.29,0.13,4.0,679,0,0
7861,21.0,1,3,67000.0,0,0,12000.0,4,5.42,0.18,2.0,609,1,0
7862,22.0,1,0,45416.0,0,3,7000.0,0,7.9,0.15,4.0,571,0,1
7863,22.0,0,3,67104.0,0,2,4800.0,3,11.99,0.07,2.0,653,0,0
7864,23.0,1,4,66819.0,0,2,15000.0,5,13.49,0.22,2.0,705,1,0
7865,23.0,1,1,59512.0,0,0,11400.0,5,17.99,0.19,4.0,597,0,1
7866,25.0,0,0,67244.0,1,0,5000.0,1,15.99,0.07,4.0,553,1,0
7867,22.0,1,0,67126.0,1,2,10000.0,5,10.99,0.15,3.0,655,1,0
7868,25.0,1,1,66870.0,5,0,6500.0,5,7.49,0.1,3.0,648,1,0
7869,22.0,1,1,66806.0,2,0,9500.0,3,7.49,0.14,3.0,699,0,0
7870,23.0,1,3,54339.0,0,3,7000.0,1,8.0,0.13,2.0,486,1,0
7871,26.0,0,1,55066.0,3,3,7000.0,0,8.9,0.13,4.0,677,1,0
7872,22.0,1,0,47729.0,0,3,7000.0,4,8.9,0.15,3.0,626,0,1
7873,24.0,1,0,67055.0,4,0,1800.0,5,7.49,0.03,4.0,642,1,0
7874,25.0,1,1,66791.0,3,0,24200.0,0,8.49,0.36,3.0,648,1,0
7875,25.0,1,3,59504.0,2,0,7000.0,1,11.01,0.12,4.0,581,0,1
7876,23.0,1,3,47988.0,0,3,7000.0,5,16.77,0.15,3.0,610,0,1
7877,26.0,1,4,55169.0,5,3,7000.0,5,7.51,0.13,3.0,662,1,0
7878,22.0,0,0,67091.0,0,0,3000.0,5,5.99,0.04,4.0,631,1,0
7879,26.0,0,4,66812.0,2,0,10000.0,5,7.49,0.15,2.0,653,1,0
